addr	symbol	size	class	source	status	fuzzy	alternatives
0030dc00	func_0030dc00	112	branchy	lift	near	53.68	m2c:near:11.57;ghidra:near:8.86
0030dc70	func_0030dc70	124	branchy	lift	near	59.55	m2c:near:19.19;ghidra:near:4.55
0030dcf0	func_0030dcf0	124	branchy	lift	near	59.55	m2c:near:19.19;ghidra:near:4.55
0030dd70	func_0030dd70	256	loop	m2c	near	27.55	ghidra:near:0.0
0030de70	func_0030de70	140	branchy	m2c	near	55.97	ghidra:near:39.11;lift:near:37.63
0030df00	func_0030df00	56	straight	m2c	near	73.47	lift:near:69.93;ghidra:near:69.93
0030df38	_Z16u_call4_0030df38jjjj	520	loop	ghidra	near	0.00	m2c:near:0.0
0030e140	func_0030e140	520	loop	ghidra	near	0.00	m2c:near:0.0
0030e348	func_0030e348	144	branchy	lift	near	45.44	ghidra:near:44.77;m2c:near:42.33
0030e3d8	func_0030e3d8	160	branchy	lift	near	65.13	ghidra:near:52.31;m2c:near:0.0
0030e478	func_0030e478	144	branchy	lift	near	45.44	ghidra:near:44.77;m2c:near:42.33
0030e548	func_0030e548	548	loop	ghidra	near	0.00	m2c:near:0.0
0030e7b0	_Z16u_call4_0030e7b0jjjj	260	branchy	ghidra	near	51.38	m2c:near:46.91;lift:near:0.0
0030e900	func_0030e900	236	branchy	lift	near	42.85	ghidra:near:32.1;m2c:near:29.8
0030e9f0	func_0030e9f0	220	branchy	lift	near	41.55	ghidra:near:0.0;m2c:near:0.0
0030ead0	func_0030ead0	340	loop	lift	near	52.14	m2c:near:48.46;ghidra:near:0.0
0030ec28	func_0030ec28	40	straight	lift	near	68.00	ghidra:near:68.0;m2c:near:68.0
0030ec50	func_0030ec50	80	branchy	lift	near	94.29	ghidra:near:81.59;m2c:near:78.22
0030eca0	func_0030eca0	272	loop	ghidra	near	19.57	lift:near:0.0;m2c:compile:0.0
0030edb0	func_0030edb0	80	loop	ghidra	near	16.00	m2c:near:0.0
0030ee00	func_0030ee00	24	straight	ghidra	near	55.00	m2c:near:55.0
0030ee18	func_0030ee18	96	straight	lift	near	5.54	ghidra:near:0.0;m2c:near:0.0
0030ef20	func_0030ef20	52	straight	lift	near	98.46	ghidra:near:98.46;m2c:near:39.0
0030ef58	func_0030ef58	252	loop	lift	near	49.46	m2c:near:38.2;ghidra:near:36.19
0030f128	func_0030f128	104	straight	lift	near	87.08	m2c:near:80.43;ghidra:near:67.54
0030f190	func_0030f190	172	loop	ghidra	near	70.18	lift:near:68.48;m2c:near:54.16
0030f290	func_0030f290	280	loop	ghidra	near	55.26	m2c:near:49.71;lift:near:41.64
0030f3a8	func_0030f3a8	8	straight	lift	near	28.00	m2c:near:28.0;ghidra:near:12.73
0030f420	func_0030f420	72	straight	ghidra	near	86.83	m2c:near:71.16;lift:near:8.89
0030f468	func_0030f468	40	straight	lift	near	99.60	corpus:near:99.6;m2c:near:99.6;ghidra:near:99.1
0030f490	func_0030f490	76	straight	lift	near	77.95	ghidra:near:74.47;m2c:near:74.0
0030f548	func_0030f548	212	loop	m2c	near	69.05	ghidra:near:60.21;lift:near:59.58
0030f620	func_0030f620	104	loop	ghidra	near	37.11	m2c:near:4.77
0030f690	func_0030f690	16	straight	m2c	near	48.57	lift:near:25.0;ghidra:near:25.0
0030f6a0	func_0030f6a0	16	straight	m2c	near	48.57	lift:near:25.0;ghidra:near:25.0
0030f6b0	func_0030f6b0	16	straight	m2c	near	48.57	lift:near:25.0;ghidra:near:25.0
0030f6c0	func_0030f6c0	340	loop	ghidra	near	53.33	lift:near:47.33;m2c:near:0.0
0030f818	func_0030f818	184	branchy	m2c	near	54.09	lift:near:47.13;ghidra:near:33.91
0030f900	func_0030f900	144	branchy	ghidra	near	33.47	lift:near:13.29;m2c:near:4.31
0030f990	func_0030f990	124	branchy	ghidra	near	31.48	m2c:near:25.0;lift:near:19.83
0030fa10	func_0030fa10	400	loop	lift	near	11.03	ghidra:near:9.28;m2c:compile:0.0
0030fba0	func_0030fba0	132	loop	m2c	near	16.91	ghidra:near:0.0
0030fc28	func_0030fc28	56	branchy	lift	near	10.53	ghidra:near:0.0;m2c:near:0.0
0030fc60	func_0030fc60	676	loop	ghidra	near	21.04	m2c:compile:0.0
0030ff08	func_0030ff08	76	branchy	m2c	near	48.00	lift:near:14.27;ghidra:near:13.48
0030ff58	func_0030ff58	124	branchy	lift	near	35.85	m2c:near:27.0;ghidra:near:7.14
0030ffd8	func_0030ffd8	112	branchy	lift	near	35.79	m2c:near:15.64;ghidra:near:0.54
00310048	func_00310048	72	branchy	lift	near	98.44	corpus:near:98.44;ghidra:near:98.44;m2c:near:98.44
00310090	func_00310090	160	branchy	lift	near	43.78	m2c:near:34.83;ghidra:near:32.05
00310130	func_00310130	76	branchy	lift	near	98.84	corpus:near:98.84;m2c:near:98.84;ghidra:near:96.95
00310180	func_00310180	80	branchy	lift	near	34.85	m2c:near:34.85;ghidra:near:22.45
003101d0	func_003101d0	92	branchy	lift	near	89.17	m2c:near:89.17;ghidra:near:87.43
00310230	func_00310230	172	branchy	m2c	near	52.91	ghidra:near:39.81;lift:near:34.51
003102e0	func_003102e0	76	branchy	lift	near	98.84	corpus:near:98.84;m2c:near:98.84;ghidra:near:96.95
00310330	func_00310330	196	branchy	m2c	near	47.51	ghidra:near:29.69;lift:near:27.71
003103f8	func_003103f8	76	branchy	lift	near	98.84	corpus:near:98.84;m2c:near:98.84;ghidra:near:96.95
00310448	func_00310448	204	branchy	m2c	near	37.48	lift:near:20.41;ghidra:near:5.39
00310518	func_00310518	72	branchy	ghidra	near	45.65	lift:near:41.91;m2c:near:38.15
00310560	func_00310560	76	branchy	lift	near	98.84	corpus:near:98.84;m2c:near:98.84;ghidra:near:96.95
003105b0	func_003105b0	108	branchy	m2c	near	47.41	lift:near:40.64;ghidra:near:25.57
00310620	func_00310620	76	branchy	lift	near	98.84	corpus:near:98.84;m2c:near:98.84;ghidra:near:96.95
00310670	func_00310670	244	branchy	m2c	near	15.32	ghidra:compile:0.0
00310768	func_00310768	124	branchy	lift	near	90.87	m2c:near:90.87;ghidra:near:88.74
003107e8	func_003107e8	168	branchy	m2c	near	62.22	ghidra:near:57.4
00310890	func_00310890	112	straight	ghidra	near	16.75	m2c:near:0.0
00310900	func_00310900	84	float	lift	near	26.24	m2c:near:18.08;ghidra:near:14.19
00310990	func_00310990	76	loop	lift	near	70.16	ghidra:near:70.05;m2c:near:67.0
003109e0	func_003109e0	92	branchy	m2c	near	62.83	ghidra:near:54.12;lift:near:52.87
00310a40	func_00310a40	300	branchy	lift	near	40.47	m2c:near:33.87;ghidra:near:27.8
00310b70	func_00310b70	240	branchy	lift	near	37.62	m2c:near:31.02;ghidra:near:22.35
00310c60	func_00310c60	168	branchy	lift	near	30.30	ghidra:near:15.19;m2c:near:0.0
00310d08	func_00310d08	120	branchy	ghidra	near	52.53	m2c:near:45.87;lift:near:44.5
00310d80	func_00310d80	36	straight	lift	near	51.77	m2c:near:49.43;ghidra:near:20.92
00310e28	func_00310e28	184	branchy	ghidra	near	51.23	m2c:near:45.58
00310f38	func_00310f38	168	loop	m2c	near	40.86	ghidra:compile:0.0
00310fe0	func_00310fe0	68	straight	lift	near	44.29	ghidra:near:9.29;m2c:near:0.0
00311050	func_00311050	48	straight	lift	near	83.33	ghidra:near:40.0;m2c:near:0.0
003110a8	func_003110a8	48	straight	lift	near	77.33	ghidra:near:51.0;m2c:near:28.83
00311100	func_00311100	52	straight	lift	near	59.15	ghidra:near:17.69;m2c:near:0.85
00311138	func_00311138	52	straight	lift	near	59.15	ghidra:near:17.69;m2c:near:0.85
00311218	func_00311218	96	straight	lift	near	69.50	m2c:near:62.72;ghidra:near:33.6
00311368	func_00311368	196	loop	ghidra	near	63.06	lift:near:62.82;m2c:near:54.11
00311460	func_00311460	48	branchy	lift	near	61.25	ghidra:near:61.25;m2c:near:10.42
003114f0	func_003114f0	64	branchy	lift	near	49.06	ghidra:near:29.06;m2c:near:29.06
00311530	func_00311530	500	loop	ghidra	near	52.77	m2c:near:35.64
00311aa0	_Z13func_00311aa0xx	76	mmi	ghidra	near	41.90	m2c:near:18.16
00311af0	func_00311af0	200	branchy	ghidra	near	42.37	lift:near:31.02;m2c:near:26.9
00311bb8	func_00311bb8	264	branchy	corpus	exact	100.00	ghidra:near:55.35;lift:near:0.0
00311dd0	func_00311dd0	296	branchy	m2c	near	28.92	lift:near:0.0;corpus:near:0.0;ghidra:near:0.0
00311ef8	func_00311ef8	1736	branchy	m2c	near	53.94	ghidra:near:43.43
003125c0	func_003125c0	304	branchy	m2c	near	28.42	lift:near:0.0;corpus:near:0.0;ghidra:near:0.0
003126f0	func_003126f0	1736	branchy	m2c	near	53.94	ghidra:near:43.43
00312db8	func_00312db8	1760	branchy	ghidra	near	11.19	m2c:compile:0.0
003134b8	func_003134b8	1736	branchy	m2c	near	53.94	ghidra:near:43.43
00313bc0	func_00313bc0	148	float	lift	near	77.38	corpus:near:60.24;m2c:near:45.68;ghidra:near:4.76
00313c58	func_00313c58	548	loop	m2c	near	41.21	ghidra:near:30.04;lift:near:19.29
00313e80	func_00313e80	88	straight	corpus	exact	100.00	ghidra:exact:100.0;lift:near:84.23;m2c:near:70.61
00313ed8	func_00313ed8	100	straight	corpus	exact	100.00	lift:near:85.76;m2c:near:58.6;ghidra:near:26.44
00313f40	func_00313f40	88	straight	corpus	exact	100.00	ghidra:exact:100.0;lift:near:84.23;m2c:near:70.61
00313f98	func_00313f98	500	mmi	m2c	near	35.75	ghidra:near:0.09
00314190	func_00314190	84	straight	ghidra	exact	100.00	corpus:near:95.0;lift:near:83.6;m2c:near:69.55
003141e8	func_003141e8	248	loop	m2c	near	44.40	lift:near:43.79;ghidra:near:31.36
00314330	func_00314330	176	loop	corpus	exact	100.00	lift:near:41.39;m2c:near:9.7;ghidra:near:0.0
003143e0	func_003143e0	156	branchy	corpus	near	94.87	lift:near:46.28;m2c:near:27.37;ghidra:near:16.0
00314480	func_00314480	44	straight	corpus	exact	100.00	lift:near:78.21;ghidra:near:39.64;m2c:near:31.86
003144b0	func_003144b0	84	straight	corpus	exact	100.00	lift:near:51.04;ghidra:near:43.29;m2c:near:28.22
00314508	func_00314508	156	branchy	lift	near	53.25	m2c:near:33.81;ghidra:near:6.36
003145a8	func_003145a8	152	branchy	corpus	exact	100.00	ghidra:near:45.47;lift:near:25.13;m2c:near:21.66
00314640	func_00314640	84	branchy	lift	near	46.26	ghidra:near:0.0;m2c:near:0.0
003146c8	func_003146c8	212	branchy	m2c	near	10.83	lift:near:0.0;ghidra:near:0.0
003147a0	func_003147a0	144	branchy	m2c	near	42.37	ghidra:near:6.5;lift:near:0.0
00314830	func_00314830	252	branchy	ghidra	near	37.00	lift:near:39.03;m2c:near:13.7
00314930	func_00314930	180	float	lift	near	39.04	m2c:near:19.47;ghidra:near:0.0
00314a50	func_00314a50	172	branchy	lift	near	58.02	ghidra:near:0.0;m2c:compile:0.0
00314b00	func_00314b00	56	loop	lift	near	86.56	m2c:near:83.57;ghidra:near:46.29
00314b38	func_00314b38	84	loop	corpus	near	93.81	lift:near:72.14;ghidra:near:64.04;m2c:near:61.04
00314b90	func_00314b90	344	switch	ghidra	near	38.78	m2c:compile:0.0
00314ce8	func_00314ce8	240	branchy	lift	near	70.45	m2c:near:66.68;ghidra:near:35.97
00314dd8	func_00314dd8	108	straight	lift	near	65.56	ghidra:near:65.56;m2c:near:59.87
00314e48	func_00314e48	156	loop	ghidra	near	89.33	m2c:near:57.76;lift:near:23.23
00314ee8	func_00314ee8	1112	loop	m2c	near	60.30	ghidra:near:20.42
00315418	func_00315418	40	branchy	lift	near	54.00	ghidra:near:54.0;m2c:compile:0.0
00315458	func_00315458	64	straight	ghidra	near	54.94	lift:compile:0.0;m2c:compile:0.0
003154a8	func_003154a8	88	branchy	ghidra	near	70.73	lift:near:58.55;m2c:near:19.29
00315500	func_00315500	192	branchy	lift	near	49.19	m2c:near:46.84;ghidra:near:46.22
003155c0	func_003155c0	40	straight	lift	near	80.00	m2c:near:73.25;e3:near:48.9;ghidra:near:44.33
00315678	func_00315678	56	straight	lift	near	66.29	m2c:near:66.29;ghidra:near:34.87
00315700	func_00315700	56	straight	lift	near	66.29	m2c:near:66.29;ghidra:near:34.87
003157b8	func_003157b8	52	straight	lift	exact	100.00	m2c:exact:100.0;ghidra:near:55.33
00315840	func_00315840	52	straight	lift	exact	100.00	m2c:exact:100.0;ghidra:near:55.33;e3:near:22.31
003158c8	func_003158c8	52	straight	lift	exact	100.00	m2c:exact:100.0;ghidra:near:55.33;e3:near:22.31
00315948	func_00315948	104	branchy	lift	near	85.30	e3:near:0.0;ghidra:near:0.0;m2c:near:0.0
003159c8	func_003159c8	64	branchy	lift	near	98.75	ghidra:near:90.88;m2c:near:66.09
00315a08	func_00315a08	312	loop	lift	near	0.00	ghidra:near:0.0;m2c:compile:0.0
003160e0	func_003160e0	48	branchy	permute	exact	100.00	lift:near:99.67;ghidra:near:99.67;m2c:near:99.67
00316110	func_00316110	120	branchy	ghidra	near	95.97	m2c:near:91.33;lift:near:78.0;e3:near:0.0
00316188	func_00316188	656	loop	ghidra	near	7.74	lift:near:0.23;e3:near:0.0;m2c:compile:0.0
00316658	func_00316658	148	branchy	lift	near	69.09	ghidra:near:48.47;m2c:compile:0.0
00316890	func_00316890	56	straight	lift	near	66.29	m2c:near:66.29;ghidra:near:34.87
003168d8	func_003168d8	192	branchy	ghidra	near	99.48	lift:near:64.58;m2c:compile:0.0
003169d0	func_003169d0	124	branchy	lift	near	77.00	ghidra:near:21.68;m2c:link:0.0
00316a50	func_00316a50	164	branchy	lift	near	69.04	ghidra:near:49.98;m2c:compile:0.0
00316af8	func_00316af8	368	branchy	lift	near	53.55	ghidra:near:40.04;m2c:compile:0.0
00316c68	func_00316c68	160	loop	lift	exact	100.00	m2c:near:95.95;ghidra:near:25.5
00316d18	func_00316d18	76	straight	lift	exact	100.00	m2c:near:60.63;ghidra:near:42.95
00316d68	func_00316d68	148	mmi	ghidra	near	25.05	m2c:compile:0.0
00316e88	func_00316e88	176	branchy	lift	near	58.98	ghidra:near:0.0;m2c:compile:0.0
00316f70	func_00316f70	84	loop	corpus	near	93.81	lift:near:72.14;ghidra:near:64.04;m2c:near:61.04
00316fc8	func_00316fc8	340	switch	ghidra	near	37.55	m2c:compile:0.0
00317140	func_00317140	428	loop	ghidra	near	40.31	m2c:near:35.23
003172f0	func_003172f0	1400	switch	ghidra	near	38.51	m2c:compile:0.0
00317868	func_00317868	1304	switch	ghidra	near	65.51	m2c:compile:0.0
00317d80	func_00317d80	360	branchy	m2c	near	81.32	ghidra:near:72.83;lift:near:55.84
00317ee8	func_00317ee8	220	loop	ghidra	near	48.71	m2c:near:33.4
00317fc8	func_00317fc8	468	loop	lift	near	40.85	ghidra:near:32.61;m2c:compile:0.0
003181f8	func_003181f8	152	branchy	m2c	near	58.67	ghidra:near:58.62
00318290	func_00318290	1656	loop	lift	near	96.36	ghidra:near:72.01;m2c:link:0.0
00318908	func_00318908	216	loop	ghidra	near	61.35	m2c:near:37.36;lift:near:31.67
003189e0	func_003189e0	704	float	m2c	near	17.97	ghidra:near:0.0
00318ca0	func_00318ca0	316	loop	ghidra	near	69.68	m2c:near:25.9;lift:near:19.9
00318fc0	func_00318fc0	464	float	m2c	near	9.23	ghidra:near:0.0
003191f8	func_003191f8	1424	straight	lift	exact	100.00	ghidra:near:70.34;m2c:near:36.03
00319788	func_00319788	36	straight	lift	near	35.33	ghidra:near:35.33;m2c:near:35.33
003197f8	func_003197f8	40	straight	typed	exact	100.00	lift:exact:100.0;ghidra:near:98.0;m2c:near:98.0;corpus:near:82.92;e3:near:0.0
00319870	func_00319870	188	loop	lift	exact	100.00	m2c:near:93.55;ghidra:near:91.13
00319a60	func_00319a60	368	loop	lift	exact	100.00	ghidra:near:99.98;m2c:near:98.53
00319bd0	func_00319bd0	332	loop	lift	exact	100.00	m2c:near:95.3;ghidra:near:94.76
00319d68	func_00319d68	144	loop	lift	near	97.14	m2c:near:92.31;ghidra:near:74.64
00319df8	func_00319df8	148	loop	m2c	near	97.24	lift:near:92.92;ghidra:near:79.56
00319e90	func_00319e90	180	float	ghidra	near	29.27	lift:near:12.09;m2c:near:6.33
0031a068	func_0031a068	312	loop	m2c	near	44.99	ghidra:near:10.67
0031a1a0	func_0031a1a0	188	float	ghidra	near	74.55	m2c:near:34.74;lift:near:33.11
0031a350	func_0031a350	132	straight	lift	exact	100.00	ghidra:exact:100.0;m2c:exact:100.0
0031a3d8	func_0031a3d8	136	straight	lift	near	92.00	m2c:near:92.0;ghidra:near:55.76
0031a460	func_0031a460	164	straight	lift	near	99.51	m2c:near:97.12;ghidra:near:67.4;e3:near:64.21
0031a508	func_0031a508	60	straight	lift	near	81.87	m2c:near:81.8;ghidra:near:76.44
0031a548	func_0031a548	88	straight	lift	near	99.09	m2c:near:94.7;ghidra:near:90.62
0031a5a0	func_0031a5a0	136	straight	lift	near	92.00	m2c:near:92.0;ghidra:near:55.76
0031a628	func_0031a628	164	straight	lift	near	99.51	m2c:near:97.12;ghidra:near:67.4;e3:near:64.21
0031a6d0	func_0031a6d0	188	loop	lift	near	91.78	ghidra:near:73.44;m2c:compile:0.0
0031a790	func_0031a790	160	loop	lift	near	90.40	ghidra:near:74.68;m2c:compile:0.0
0031a850	func_0031a850	388	float	ghidra	near	54.62	lift:near:49.38;m2c:near:34.01
0031a9d8	func_0031a9d8	352	float	ghidra	near	52.42	m2c:near:36.56;lift:near:33.48
0031ab78	func_0031ab78	92	straight	lift	near	99.57	ghidra:near:83.81;m2c:near:78.21;e3:near:58.71
0031ae18	func_0031ae18	64	straight	lift	exact	100.00	ghidra:near:75.17;m2c:near:33.18
0031ae58	func_0031ae58	176	loop	m2c	exact	100.00	lift:near:93.82;ghidra:near:71.8
0031b130	func_0031b130	648	loop	m2c	near	98.44	ghidra:near:93.88;lift:near:82.67;e3:near:0.0
0031b3b8	func_0031b3b8	312	loop	m2c	near	99.91	lift:near:94.75;ghidra:near:82.49
0031b4f0	func_0031b4f0	216	loop	permute	exact	100.00	lift:near:92.39;ghidra:near:91.94;m2c:near:87.3
0031b5c8	func_0031b5c8	128	straight	lift	near	99.62	m2c:near:83.55;e3:near:71.41;ghidra:near:71.39
0031b648	func_0031b648	100	straight	permute	exact	100.00	lift:near:99.92;e3:near:99.92;ghidra:near:99.76;m2c:near:99.76
0031b7e8	func_0031b7e8	108	straight	lift	exact	100.00	ghidra:exact:100.0;m2c:exact:100.0
0031b858	func_0031b858	136	straight	lift	near	99.41	m2c:near:94.4;ghidra:near:74.08
0031b940	func_0031b940	148	switch	ghidra	near	0.00	
0031b9e0	func_0031b9e0	152	vu0	lift	near	49.37	m2c:near:13.87;ghidra:near:9.21
0031bae0	func_0031bae0	40	straight	m2c	near	46.00	lift:near:17.9;ghidra:near:10.7
0031bc58	func_0031bc58	156	loop	lift	exact	100.00	ghidra:exact:100.0;m2c:exact:100.0
0031bcf8	func_0031bcf8	156	loop	lift	exact	100.00	ghidra:exact:100.0;m2c:exact:100.0
0031bd98	func_0031bd98	212	loop	permute	exact	100.00	ghidra:exact:100.0;m2c:exact:100.0;lift:near:94.89
0031be70	func_0031be70	104	straight	lift	exact	100.00	ghidra:exact:100.0;m2c:exact:100.0
0031bed8	func_0031bed8	120	loop	typed	exact	100.00	lift:exact:100.0;ghidra:exact:100.0;m2c:exact:100.0
0031bf50	func_0031bf50	120	loop	typed	exact	100.00	lift:exact:100.0;ghidra:exact:100.0;m2c:exact:100.0
0031c068	_ZN2dk17ScisSpriteMessage4drawEv	60	straight	lift	exact	100.00	m2c:exact:100.0;e3:near:99.87;corpus:near:73.0;ghidra:near:62.79
0031c0b8	func_0031c0b8	64	straight	lift	exact	100.00	ghidra:near:75.17;m2c:near:33.18
0031c0f8	func_0031c0f8	180	loop	lift	near	88.02	m2c:near:83.43;ghidra:near:76.25;e3:near:50.56
0031c1b0	func_0031c1b0	152	loop	m2c	near	93.79	lift:near:85.8;ghidra:near:81.47
0031c248	func_0031c248	128	straight	lift	near	76.81	ghidra:near:76.81;m2c:near:76.81;e3:near:70.91
0031c2c8	func_0031c2c8	156	straight	lift	near	80.77	m2c:near:78.82;ghidra:near:68.05
0031c368	func_0031c368	228	loop	lift	near	81.73	m2c:near:78.44;ghidra:near:65.32;e3:near:42.89
0031c450	func_0031c450	200	loop	m2c	near	88.51	lift:near:79.37;ghidra:near:76.65
0031c518	func_0031c518	180	loop	lift	near	88.02	m2c:near:83.43;ghidra:near:76.25;e3:near:44.71
0031c5d0	func_0031c5d0	152	loop	m2c	near	93.79	lift:near:85.8;ghidra:near:81.47
0031c6f8	func_0031c6f8	172	loop	lift	near	93.32	ghidra:near:75.57;e3:near:33.76;m2c:compile:0.0
0031c838	func_0031c838	172	loop	lift	near	93.32	ghidra:near:75.57;e3:near:53.65;m2c:compile:0.0
0031c8e8	func_0031c8e8	60	straight	lift	near	81.87	m2c:near:81.8;ghidra:near:76.44
0031c928	func_0031c928	88	straight	lift	near	99.09	m2c:near:94.7;ghidra:near:90.62
0031c9a8	func_0031c9a8	76	straight	lift	near	98.95	m2c:near:93.95;ghidra:near:80.95
0031ca20	func_0031ca20	76	straight	lift	near	98.95	m2c:near:93.95;ghidra:near:80.95
0031ca70	func_0031ca70	232	loop	lift	near	90.49	ghidra:near:72.15;m2c:compile:0.0
0031cb58	func_0031cb58	204	loop	lift	near	82.40	ghidra:near:72.86;m2c:compile:0.0
0031cc30	func_0031cc30	284	branchy	ghidra	near	81.44	m2c:near:23.19;lift:near:13.03
0031cd90	_ZN2dk6LayoutD1Ev	72	straight	lift	exact	100.00	ghidra:exact:100.0;m2c:near:99.89
0031cdd8	_ZN2dk6LayoutD0Ev	76	straight	lift	exact	100.00	e3:exact:100.0;m2c:near:99.89;ghidra:near:81.61
0031ce70	_ZN2dk15CacheBuffLayoutD0Ev	76	straight	lift	exact	100.00	e3:exact:100.0;m2c:near:99.89;ghidra:near:81.61
0031cec0	func_0031cec0	84	straight	lift	exact	100.00	e3:exact:100.0;ghidra:exact:100.0;m2c:near:99.9
0031cf18	func_0031cf18	112	straight	lift	near	99.64	ghidra:near:86.34;m2c:near:81.93;e3:near:63.88
0031cf88	func_0031cf88	168	loop	m2c	near	82.57	lift:near:78.55;ghidra:near:71.52;e3:near:0.0
0031d030	func_0031d030	196	loop	lift	near	81.23	m2c:near:75.62;ghidra:near:67.78;e3:near:0.0
0031d1b8	func_0031d1b8	216	loop	m2c	near	82.33	lift:near:81.67;ghidra:near:78.55;e3:near:0.0
0031d290	func_0031d290	512	loop	m2c	near	83.64	ghidra:near:64.47;lift:near:55.82
0031d490	func_0031d490	540	loop	m2c	near	83.12	ghidra:near:69.63;lift:near:58.11;e3:near:0.0
0031d770	func_0031d770	64	straight	lift	exact	100.00	ghidra:near:75.17;m2c:near:33.18
0031d7c0	func_0031d7c0	64	straight	lift	exact	100.00	ghidra:near:75.17;e3:near:43.52;m2c:near:33.18
0031d8a0	func_0031d8a0	84	straight	lift	exact	100.00	e3:exact:100.0;ghidra:exact:100.0;m2c:near:99.9
0031d978	func_0031d978	64	straight	lift	exact	100.00	ghidra:near:75.17;e3:near:43.52;m2c:near:33.18
0031da48	func_0031da48	168	loop	lift	near	93.33	ghidra:near:75.1;e3:near:52.3;m2c:compile:0.0
0031db80	func_0031db80	244	loop	lift	near	81.10	ghidra:near:64.49;e3:near:0.0;m2c:compile:0.0
0031dc78	func_0031dc78	216	loop	ghidra	near	79.15	lift:near:78.73;m2c:compile:0.0
0031dee8	func_0031dee8	268	loop	ghidra	near	58.92	lift:near:48.39;m2c:compile:0.0
0031e008	func_0031e008	60	straight	lift	exact	100.00	ghidra:near:59.41;m2c:near:29.0
0031e068	func_0031e068	48	straight	permute	exact	100.00	lift:near:98.92;ghidra:near:97.25;m2c:near:97.25;e3:near:32.83
0031e0b8	func_0031e0b8	44	straight	permute	exact	100.00	lift:near:99.64;ghidra:near:96.36;m2c:near:96.36;e3:near:43.55
0031e110	func_0031e110	72	straight	lift	near	99.44	m2c:near:94.11;ghidra:near:83.5
0031e158	func_0031e158	176	float	ghidra	near	74.84	lift:near:66.43;m2c:near:53.8
0031e208	func_0031e208	96	branchy	lift	near	75.96	m2c:near:48.33;ghidra:near:35.25
0031e268	func_0031e268	76	float	lift	exact	100.00	ghidra:near:74.58;m2c:near:58.5
0031e398	func_0031e398	196	loop	lift	near	67.73	ghidra:near:58.78;m2c:compile:0.0
0031e520	func_0031e520	108	branchy	lift	exact	100.00	m2c:near:87.85;ghidra:near:30.21;e3:near:0.0
0031e590	func_0031e590	160	loop	lift	near	82.55	ghidra:near:66.31;m2c:compile:0.0
0031e630	func_0031e630	52	straight	lift	exact	100.00	m2c:exact:100.0;ghidra:near:55.33
0031eb68	func_0031eb68	68	straight	lift	near	84.00	m2c:near:83.88;ghidra:near:66.95
0031ebb0	func_0031ebb0	72	straight	lift	exact	100.00	m2c:near:99.89;ghidra:near:67.7
0031f008	func_0031f008	52	straight	lift	exact	100.00	m2c:exact:100.0;ghidra:near:55.33
0031f168	func_0031f168	164	loop	ghidra	near	46.39	lift:near:42.81;m2c:near:37.86
