ee_addr	size	class	cov_status	cov_source	cov_fuzzy	ppc_addr	mangled	demangled	decl_file	conf
0022c1f8	536	loop	near	lift	83.69	002c51a8	_ZN2sa12ROUND_NUMBER6createEiPNS_9COUNTDOWNE	sa::ROUND_NUMBER::create(int, sa::COUNTDOWN*)		med
00230b50	536	float	near	lift	85.87	002cf9d8	_ZN2sa5EVENT20set_bin_seq_pos_moveERNS_16BIN_SEQ_POS_MOVEEP4TASK	sa::EVENT::set_bin_seq_pos_move(sa::BIN_SEQ_POS_MOVE&, TASK*)		med
002a2600	532	loop	near	lift	98.05	00361010	_ZN2Tz10JmTreasure14SetupPieceInfoEv	Tz::JmTreasure::SetupPieceInfo()		high
002bad20	532	loop	near	ghidra	16.40	0013ccbc	_ZN8TRANSFER8sendTaskEP4TASK	TRANSFER::sendTask(TASK*)		high
001fc320	528	float	near	m2c	67.46	005ab4c0	pppKeHitChkPxB	pppKeHitChkPxB		sim-med
0022bef8	528	switch	near	lift	88.37	002c56b4	_ZN2sa5EVENT17set_bin_countdownERNS_13BIN_COUNTDOWNEP4TASK	sa::EVENT::set_bin_countdown(sa::BIN_COUNTDOWN&, TASK*)		high
0025dbd8	528	switch	near	m2c	94.84	002fbbf0	_ZN2Tz6CmLoad8CtrlSlotEv	Tz::CmLoad::CtrlSlot()		med
00262820	528	loop	near	lift	84.57	003a65d0	_ZN2Tz6CmItem14UpdateListMessEv	Tz::CmItem::UpdateListMess()		med
0029cdf8	528	loop	near	lift	74.32	00339dc4	_ZN2Tz5JmDic14UpdateWorldSelEv	Tz::JmDic::UpdateWorldSel()		med
002a2de8	528	loop	near	e3	51.48	0035df58	_ZN2Tz10JmTreasure12GetPieceListEv	Tz::JmTreasure::GetPieceList()		med
002d7698	528	float	near	ghidra	60.10	00637ef8	_ZN2Ti12MGHachimitsu11run_commandEv	Ti::MGHachimitsu::run_command()		med
00132850	524	float	near	ghidra	21.24	0010e300	_ZN2kn10TEXAnmWork4playEf	kn::TEXAnmWork::play(float)		sim-med
0013cbb8	524	float	near	ghidra	48.07	0004d538	_ZN2dk12COMMAND_DRAW8shortCutEPN2YS12COMMAND_MENUEb	dk::COMMAND_DRAW::shortCut(YS::COMMAND_MENU*, bool)		sim-high
0023d5b8	524	loop	near	ghidra	91.44	00374178	_ZN2Tz7MenuObj4InitEv	Tz::MenuObj::Init()		sim-high
0026df30	524	loop	near	lift	90.88	0030a87c	_ZN2Tz8Selector13SetupSelectorEv	Tz::Selector::SetupSelector()		high
00290d68	524	loop	near	ghidra	85.66	00323df8	_ZN2Tz8ItemStat9CreateSeqEPN2dk6SpriteE	Tz::ItemStat::CreateSeq(dk::Sprite*)		high
0029a3e0	524	loop	near	ghidra	73.46	00330410	_ZN2Tz12JmCollection9CreateGraEb	Tz::JmCollection::CreateGra(bool)		high
002bb9b8	524	branchy	near	lift	57.89	00138660	_ZN4SE3D6calcSeEv	SE3D::calcSe()		sim-high
00128b38	520	float	near	lift	80.39	000fa8ec	_ZN2kn16MotionPrototype014setFcurveValueEPNS_8ModelObjEf	kn::MotionPrototype0::setFcurveValue(kn::ModelObj*, float)		sim-high
0016eb48	520	loop	near	m2c	88.22	0046ac3c	_ZN2YS8OBJENTRY14ReadRequestSubEjiii	YS::OBJENTRY::ReadRequestSub(unsigned int, int, int, int)		high
001e3690	520	loop	near	lift	66.70	002abfec	_Z11pppGetPdataP9_pppMngSt	pppGetPdata(_pppMngSt*)		sim-med
00107888	516	float	near	lift	49.01	000da42c	_ZN2kn11camera_taskEP4TASK	kn::camera_task(TASK*)		high
0026e3b0	516	loop	near	lift	82.48	0030a468	_ZN2Tz8Selector12AdjustSeqPosEv	Tz::Selector::AdjustSeqPos()		high
0026e638	516	switch	near	lift	87.45	00309ee8	_ZN2Tz8Selector12CtrlSelectorEP4TASK	Tz::Selector::CtrlSelector(TASK*)		med
0029fee8	516	loop	near	ghidra	50.45	0032ab1c	_ZN2Tz7JmAnsem8MovePageEi	Tz::JmAnsem::MovePage(int)		med
002a6088	516	loop	near	ghidra	49.24	0032d7f8	_ZN2Tz8JmBattle8MovePageEi	Tz::JmBattle::MovePage(int)		med
001037f8	512	branchy	near	ghidra	86.48	0003bca8	_ZN4MENU13pauseExecTaskEP4TASK	MENU::pauseExecTask(TASK*)		high
00108730	512	float	near	ghidra	1.24	00116770	_ZN2kn9DrawParam9setPacketEPNS_16Vif1PacketBufferE	kn::DrawParam::setPacket(kn::Vif1PacketBuffer*)		sim-med
00148690	512	float	near	m2c	69.87	000acce0	_ZN2dk11OctDrawFile12calcPartsLODEPNS_11ObjDrawListEf	dk::OctDrawFile::calcPartsLOD(dk::ObjDrawList*, float)		sim-high
00175f68	512	branchy	near	m2c	76.12	00478e14	_ZN2YS5PARTY12ChangeWeaponEP4TASKiii	YS::PARTY::ChangeWeapon(TASK*, int, int, int)		med
0023c100	512	float	near	ghidra	78.94	000c100c	_ZN2YI6LAYOUT4InitEPvPNS_12IMAGE_FREEZEEP9ALLOCATOR	YI::LAYOUT::Init(void*, YI::IMAGE_FREEZE*, ALLOCATOR*)		high
002b9c80	512	loop	near	lift	98.03	0013ad48	_ZN5SOUND12initCommonSeEv	SOUND::initCommonSe()		high
001c0690	508	loop	near	ghidra	77.64	004dd010	_ZNK2YS10BONUSLEVEL2upEPNS_5SHEETE	YS::BONUSLEVEL::up(YS::SHEET*) const		med
0028c878	508	loop	near	lift	72.46	003706cc	_ZN2Tz10MenuCursor4InitEP9ALLOCATORi	Tz::MenuCursor::Init(ALLOCATOR*, int)		high
002c14e8	508	loop	near	lift	95.97	003d5a6c	_ZN2dk13WM_TOTAL_INFO6updateEv	dk::WM_TOTAL_INFO::update()		med
00324510	508	loop	near	m2c	70.98	002e42e0	_ZN2sa14MUSICAL_SCORE54initEv	sa::MUSICAL_SCORE5::init()		sim-high
0016e920	504	branchy	near	m2c	76.63	0046a4dc	_ZN2YS8OBJENTRY3GetEj	YS::OBJENTRY::Get(unsigned int)		high
0026d968	504	loop	near	lift	81.63	003091a8	_ZN2Tz8Selector4InitEv	Tz::Selector::Init()		high
002d36f0	504	float	near	m2c	54.84	00646e30	_ZN2Ti15MGOarashiGimObj17appear_fall_prizeEv	Ti::MGOarashiGimObj::appear_fall_prize()		sim-high
0019dd10	500	branchy	near	lift	97.87	00492454	_ZN2YS11RC_SEARCHER4execEv	YS::RC_SEARCHER::exec()		sim-high
001a9560	500	loop	near	lift	60.22	00467790	_ZN2YS7OBJDATA18start_model_effectEPvRN3ryj3PAXEPPNS2_6EFFECTE	YS::OBJDATA::start_model_effect(void*, ryj::PAX&, ryj::EFFECT**)		high
001b5cf8	500	float	near	lift	81.03	00418510	_ZN2YS8CHANGEIN4execEP4TASK	YS::CHANGEIN::exec(TASK*)		med
0022a3d0	500	float	near	lift	64.57	002df820	_ZN2sa13MUSICAL_INPUT16createCircleSizeEifRiS1_S1_S1_S1_S1_S1_S1_Rf	sa::MUSICAL_INPUT::createCircleSize(int, float, int&, int&, int&, int&, int&, int&, int&, int&, float&)		sim-high
0023cfb8	500	float	near	m2c	35.63	000cadc8	_ZN2YI9VIBRATION10ManagementEv	YI::VIBRATION::Management()		sim-low
0028ebf8	500	float	near	m2c	82.23	00377d60	_ZN2Tz8MultiSeq6updateEv	Tz::MultiSeq::update()		med
00148c50	496	loop	near	lift	60.36	000b40c4	_ZN2dk11OctDrawFile17selectShadowGroupEiRNS_6AabboxERiiPPNS_11ObjDrawListE	dk::OctDrawFile::selectShadowGroup(int, dk::Aabbox&, int&, int, dk::ObjDrawList**)		sim-low
001fbd78	496	float	near	lift	75.24	005aae48	pppKeHmgEff	pppKeHmgEff		sim-low
00240c08	496	branchy	near	m2c	77.70	0036a318	_ZN2Tz5MCard11SetFileInfoEiPvi	Tz::MCard::SetFileInfo(int, void*, int)		med
0024bfb8	496	switch	near	lift	97.69	003bd79c	_ZN2Tz4HBTE7CtrlSelEv	Tz::HBTE::CtrlSel()		sim-high
00279cd8	496	loop	near	lift	88.75	0038f6c8	_ZN2Tz9CmAbility13CreateTopListEv	Tz::CmAbility::CreateTopList()		high
002854d8	496	loop	near	lift	64.02	002ef270	_ZN2Tz6Ending9CreateWinEib	Tz::Ending::CreateWin(int, bool)		med
00287028	496	loop	near	ghidra	82.40	003b08e4	_ZN2Tz8CmNewFlg19isAbilityHistMemberEii	Tz::CmNewFlg::isAbilityHistMember(int, int)		sim-high
002922e0	496	loop	near	m2c	88.47	00325238	_ZN2Tz8ItemStat8CalcElemERiiiiPKN2YS5SHEETE	Tz::ItemStat::CalcElem(int&, int, int, int, YS::SHEET const*)		sim-low
002c4ca8	496	loop	near	ghidra	78.06	003e2ff0	_ZN2dk10WM_LANDING21createSelectDepartureEv	dk::WM_LANDING::createSelectDeparture()		med
002dcc90	496	float	near	lift	89.54	0063f400	_ZN2Ti6MGJump8pre_execEv	Ti::MGJump::pre_exec()		med
002a21b0	492	loop	near	lift	97.89	0036081c	_ZN2Tz10JmTreasure5SetupEv	Tz::JmTreasure::Setup()		high
00127a88	488	float	near	ghidra	41.67	000f892c	_ZN2kn6Motion22duplicateMotionContextEPNS_8ModelObjEP9ALLOCATOR	kn::Motion::duplicateMotionContext(kn::ModelObj*, ALLOCATOR*)		sim-low
001bfda0	488	float	near	e3	38.30	00474d20	_ZN2YS11PARTS_COLOR15make_draw_colorERKNS_5COLORE	YS::PARTS_COLOR::make_draw_color(YS::COLOR const&)		sim-med
00229b28	488	float	near	ghidra	0.00	002dc1f8	_ZN2sa13MUSICAL_COMBO12createCircleEfiii	sa::MUSICAL_COMBO::createCircle(float, int, int, int)		sim-high
0022a5c8	488	float	near	ghidra	0.00	002dfa40	_ZN2sa13MUSICAL_INPUT12createCircleEfiii	sa::MUSICAL_INPUT::createCircle(float, int, int, int)		sim-high
0026a3b8	488	branchy	near	m2c	80.10	003a5270	_ZN2Tz7CmEquip18UpdateTopSelActiveEib	Tz::CmEquip::UpdateTopSelActive(int, bool)		sim-high
00280a50	488	loop	near	lift	84.17	0031e5d4	_ZN2Tz12GumiGameOver5SetupEv	Tz::GumiGameOver::Setup()		med
00294998	488	loop	near	m2c	79.70	00361f08	_ZN2Tz10JmWorldSel17AdjustSelectorPosEv	Tz::JmWorldSel::AdjustSelectorPos()		med
002b1bd0	488	loop	near	ghidra	70.67	0034f95c	_ZN2Tz8JmPuzzle11UpdatePieceEb	Tz::JmPuzzle::UpdatePiece(bool)		high
00146498	484	loop	near	m2c	77.12	000b1bf0	_ZN2dk11OctDrawFile8drawTreeEiRi	dk::OctDrawFile::drawTree(int, int&)		sim-med
00179fd0	484	float	near	m2c	92.33	0047f588	_ZN2YS6PLAYER6AppearEPKNS_8OBJENTRYEiRKN2kn7FVectorEf	YS::PLAYER::Appear(YS::OBJENTRY const*, int, kn::FVector const&, float)		high
0018d238	484	branchy	near	lift	74.69	00407fcc	_ZN2YS6ATTACKC1EPNS_6BTLOBJEPNS_6STDOBJEiiii	YS::ATTACK::ATTACK(YS::BTLOBJ*, YS::STDOBJ*, int, int, int, int)		sim-high
001bae38	484	branchy	near	lift	81.66	004516f0	_ZN2YS7MISSION8activateEv	YS::MISSION::activate()		med
0022f018	484	loop	near	m2c	47.35	002d23f4	_ZN2sa5EVENT14set_attach_seqERNS_14BIN_ATTACH_SEQEP4TASK	sa::EVENT::set_attach_seq(sa::BIN_ATTACH_SEQ&, TASK*)		med
0011e600	480	loop	near	m2c	97.24	000efe54	_ZN2kn8ModelObj20synchronizeAnimationEPvS1_	kn::ModelObj::synchronizeAnimation(void*, void*)		sim-high
001c20e8	480	loop	near	m2c	56.31	0047a65c	_ZN2YS7PATTERN7ConvertEjPNS_6DAMAGEEPNS_6BTLOBJE	YS::PATTERN::Convert(unsigned int, YS::DAMAGE*, YS::BTLOBJ*)		sim-high
001f6c58	480	float	near	lift	88.22	005a90e0	KeBornPtCmlp	KeBornPtCmlp		sim-high
0023d820	480	loop	near	lift	84.44	0037324c	_ZN2Tz7MenuObj10DestroyObjEv	Tz::MenuObj::DestroyObj()		med
0027bd40	480	branchy	near	m2c	82.52	00393bf8	_ZN2Tz9CmAbility18UpdateTopSelActiveEib	Tz::CmAbility::UpdateTopSelActive(int, bool)		sim-high
0014a500	476	float	near	m2c	66.75	0008b548	_ZN2dk4Blur6updateEv	dk::Blur::update()		high
001678f0	476	branchy	near	ghidra	57.08	00473f88	_ZN2YS7HARDPAD4readERKN3Axa7PADDATAE	YS::HARDPAD::read(Axa::PADDATA const&)		sim-med
001e3e48	476	loop	near	ghidra	66.33	002ad698	_Z19dpd_set_object_dataP9_pppMngSt	dpd_set_object_data(_pppMngSt*)		sim-low
002515a0	476	loop	near	lift	86.32	003babc4	_ZN2Tz4CANA8SetupSelEv	Tz::CANA::SetupSel()		sim-high
002653a0	476	loop	near	lift	92.99	003b3cf8	_ZN2Tz6CmStat13CreateTopListEv	Tz::CmStat::CreateTopList()		high
00294f78	476	loop	near	ghidra	64.36	003622e0	_ZN2Tz10JmWorldSel9CreateGraEb	Tz::JmWorldSel::CreateGra(bool)		med
0014b290	472	branchy	near	lift	22.29	000763c8	_ZN2dk8RectBase12createPacketEv	dk::RectBase::createPacket()		sim-high
0016ed50	472	branchy	near	lift	74.39	0046b084	_ZN2YS8OBJENTRY11ReadRequestEjii	YS::OBJENTRY::ReadRequest(unsigned int, int, int)		high
0019f2a8	472	branchy	near	m2c	58.81	0043a97c	_ZNK2YS6JUMPER13get_jump_areaER4AREA	YS::JUMPER::get_jump_area(AREA&) const		med
00226090	472	switch	near	lift	90.70	002d58b0	_ZN2sa5EVENT9read_ctrlEv	sa::EVENT::read_ctrl()		high
0023c728	472	float	near	ghidra	68.99	000c0b70	_ZN2YI6LAYOUT12ChangeNumberEi	YI::LAYOUT::ChangeNumber(int)		med
002851e0	472	branchy	near	lift	96.06	002eed14	_ZN2Tz6Ending4DrawEv	Tz::Ending::Draw()		high
00150be8	468	loop	near	m2c	98.12	000b7224	_ZN2dk5TIMER4initEv	dk::TIMER::init()		sim-high
0017efa0	468	float	near	lift	76.62	0045a1f8	_ZN2YS6MOTION12start_motionEPNS_6BINARCEff	YS::MOTION::start_motion(YS::BINARC*, float, float)		high
00241c40	468	loop	near	m2c	62.92	0036c7c4	_ZN2Tz5MCard11ChkFileSizeEi	Tz::MCard::ChkFileSize(int)		high
0025b5e0	468	branchy	near	lift	79.24	00305558	_ZN2Tz6CmSave15CtrlChkFreeSizeEv	Tz::CmSave::CtrlChkFreeSize()		med
00274fa8	468	branchy	near	lift	79.66	002f5098	_ZN2Tz6Jiminy5SetupEv	Tz::Jiminy::Setup()		high
002eea80	468	float	near	lift	51.60	0060b3f8	_ZN4menu9ObjWidgetC1EP9ALLOCATORj	menu::ObjWidget::ObjWidget(ALLOCATOR*, unsigned int)		sim-high
0013c938	464	loop	near	lift	91.35	0004dda8	_ZN2dk12COMMAND_DRAW6updateEv	dk::COMMAND_DRAW::update()		sim-high
0015c500	464	float	near	ghidra	37.11	00071b68	_ZN2dk10PointLight8getColorEPhRN2kn7FVectorE	dk::PointLight::getColor(unsigned char*, kn::FVector&)		sim-low
00251148	464	loop	near	lift	29.38	003bb7cc	_ZN2Tz4CANA5SetupEv	Tz::CANA::Setup()		high
00266988	464	switch	near	lift	52.30	003b44f0	_ZN2Tz6CmStat9UpdateNewEv	Tz::CmStat::UpdateNew()		high
002add90	464	loop	near	ghidra	45.90	00332dc4	_ZN2Tz10JmComplete14CheckSynthesisEv	Tz::JmComplete::CheckSynthesis()		high
0018ddc0	460	branchy	near	lift	82.76	00407a58	_ZN2YS6ATTACK6hit_bgEtRKN2kn7FVectorERPN2dk6ObjOccE	YS::ATTACK::hit_bg(unsigned short, kn::FVector const&, dk::ObjOcc*&)		med
00199dc0	460	switch	near	m2c	76.19	004affc0	_ZN2YS10UNIT_GROUP11init_appearEv	YS::UNIT_GROUP::init_appear()		med
001aa388	460	float	near	lift	88.40	0044de7c	_ZN2YS11MESSAGEDRAW8set_pageEPKNS_7MESSAGEE	YS::MESSAGEDRAW::set_page(YS::MESSAGE const*)		sim-high
001aaa08	460	branchy	near	m2c	54.76	0042ebb4	_ZN2YS4FONT4InitEv	YS::FONT::Init()		med
001afc00	460	loop	near	lift	86.16	004b9c78	_ZN2YS5VOICE11ReadEntryIdEjPv	YS::VOICE::ReadEntryId(unsigned int, void*)		high
0025caf0	460	branchy	near	lift	98.00	0030328c	_ZN2Tz6CmSave15CtrlWMapConfirmEv	Tz::CmSave::CtrlWMapConfirm()		sim-high
0027dd18	460	loop	near	lift	58.45	00383984	_ZN2Tz10SimpleStat4ExitEv	Tz::SimpleStat::Exit()		sim-low
0027ff00	460	loop	near	m2c	82.46	0031d688	_ZN2Tz9GumiPause13GetAdviceInfoEv	Tz::GumiPause::GetAdviceInfo()		sim-med
001031d0	456	branchy	near	lift	95.92	0003cdd0	_ZN4MENU6EnsureEP4TASK	MENU::Ensure(TASK*)		med
002267a0	456	loop	near	lift	85.86	002bc3d8	_ZN2sa5EVENT7fixFreeEv	sa::EVENT::fixFree()		high
0025b050	456	branchy	near	m2c	96.23	00305790	_ZN2Tz6CmSave12CtrlCheckSysEv	Tz::CmSave::CtrlCheckSys()		med
0027fd38	456	loop	near	m2c	60.75	0031cca0	_ZN2Tz9GumiPause17UpdateSubSelectorEv	Tz::GumiPause::UpdateSubSelector()		med
00283230	456	branchy	near	lift	98.28	00317d40	_ZN2Tz10CmTutorial4CtrlEv	Tz::CmTutorial::Ctrl()		sim-high
00297b30	456	loop	near	ghidra	54.94	0035a680	_ZN2Tz7JmStory13UpdateNewMarkEv	Tz::JmStory::UpdateNewMark()		high
00176458	452	float	near	m2c	44.23	004763b0	_ZN2YS5PARTY17_OVR_exec_reflectEPNS_11ATTACK_WORKES2_	YS::PARTY::_OVR_exec_reflect(YS::ATTACK_WORK*, YS::ATTACK_WORK*)		sim-high
0019e848	452	loop	near	m2c	66.81	004914e8	_ZN2YS11RC_SEARCHER10check_autoEPNS_6PLAYEREPKti	YS::RC_SEARCHER::check_auto(YS::PLAYER*, unsigned short const*, int)		sim-high
001a2e50	452	branchy	near	lift	30.34	00436420	_ZN2YS4ITEM9CanUseSubEPKNS_10ITEM_TABLEEi	YS::ITEM::CanUseSub(YS::ITEM_TABLE const*, int)		high
001bc780	452	branchy	near	lift	85.29	0041c7c8	_ZN2YS12COMMAND_MENU3addEiPKNS_6TARGETEi	YS::COMMAND_MENU::add(int, YS::TARGET const*, int)		high
0022c590	452	float	near	lift	89.29	002cc6c0	_ZN2sa5EVENT26set_bin_seq_mission_effectERNS_22BIN_SEQ_MISSION_EFFECTEP4TASK	sa::EVENT::set_bin_seq_mission_effect(sa::BIN_SEQ_MISSION_EFFECT&, TASK*)		sim-high
00273368	452	branchy	near	lift	84.51	0039e3dc	_ZN2Tz8CmCustom18UpdateTopSelActiveEib	Tz::CmCustom::UpdateTopSelActive(int, bool)		sim-high
0027f9d8	452	branchy	near	m2c	82.06	0031c638	_ZN2Tz9GumiPause10CtrlAdviceEv	Tz::GumiPause::CtrlAdvice()		med
00280720	452	loop	near	lift	96.28	0031e86c	_ZN2Tz12GumiGameOver4InitEv	Tz::GumiGameOver::Init()		high
002d84a8	452	float	near	lift	66.99	006381d0	_ZN2Ti12MGHachimitsu4execEv	Ti::MGHachimitsu::exec()		med
00152f40	448	loop	near	ghidra	87.60	0005d630	_ZN2dk12LEVELUP_INFO4initEv	dk::LEVELUP_INFO::init()		high
00198290	448	branchy	near	lift	88.76	004a1e8c	_ZN2YS6STDOBJC1EPKNS_8OBJENTRYEjRKN2kn7FVectorEf	YS::STDOBJ::STDOBJ(YS::OBJENTRY const*, unsigned int, kn::FVector const&, float)		high
00293948	448	loop	near	m2c	65.18	00389a84	_ZN2Tz9ChgMember15ChkChangeMemberEv	Tz::ChgMember::ChkChangeMember()		med
002a2a80	448	loop	near	m2c	73.39	0035d984	_ZN2Tz10JmTreasure15GetTreasureListEv	Tz::JmTreasure::GetTreasureList()		med
002a99c8	448	branchy	near	m2c	40.68	0035579c	_ZN2Tz7JmQuest12GetQuestStatEPKNS_15JmQuestDataInfoE	Tz::JmQuest::GetQuestStat(Tz::JmQuestDataInfo const*)		high
002deba0	448	float	near	lift	78.14	0062e408	_ZN2Ti14ACTION_PO_JUMP10decide_wayEPN2YS3OBJEff	Ti::ACTION_PO_JUMP::decide_way(YS::OBJ*, float, float)		sim-high
00241160	444	loop	near	lift	76.47	0036af44	_ZN2Tz5MCard12ChkLocalInfoEv	Tz::MCard::ChkLocalInfo()		sim-low
0027f7f0	444	switch	near	m2c	90.67	0031ced4	_ZN2Tz9GumiPause7CtrlTopEv	Tz::GumiPause::CtrlTop()		med
00282940	444	loop	near	m2c	98.02	00322fa4	_ZN2Tz8ItemInfo14MakeCommandMsgEii	Tz::ItemInfo::MakeCommandMsg(int, int)		med
00298c60	444	loop	near	ghidra	49.67	0032726c	_ZN2Tz7JmAlbum8MovePageEi	Tz::JmAlbum::MovePage(int)		sim-high
002c8028	444	loop	near	m2c	87.47	003e87a8	_ZN2dk15WM_LANDING_INFOD1Ev	dk::WM_LANDING_INFO::~WM_LANDING_INFO()		sim-high
002cd018	444	float	near	m2c	52.48	00656948	_ZN2Ti4Path6CreateEPN2YS3OBJEPKNS1_14UNIT_DATA_PATHERKN2kn7FVectorEf	Ti::Path::Create(YS::OBJ*, YS::UNIT_DATA_PATH const*, kn::FVector const&, float)		med
00132ab0	440	loop	near	lift	75.98	0010e69c	_ZNK2kn10TEXAnmWork12isSameTargetEPNS_13AnimationWorkE	kn::TEXAnmWork::isSameTarget(kn::AnimationWork*) const		sim-med
0015af48	440	branchy	near	ghidra	73.40	000464f0	_ZN2dk9BILLBOARD4initEPNS_7MapFileE	dk::BILLBOARD::init(dk::MapFile*)		high
001e5458	440	loop	near	lift	60.92	005ca3c8	pppRyjMegaBirth	pppRyjMegaBirth		sim-low
00244f10	440	loop	near	ghidra	70.14	003c5b78	_ZN2Tz4HECO4InitEv	Tz::HECO::Init()		sim-high
00245eb8	440	switch	near	m2c	90.13	003c3c1c	_ZN2Tz4HECO7CtrlTopEv	Tz::HECO::CtrlTop()		med
0024a948	440	branchy	near	m2c	79.93	003cc244	_ZN2Tz4TRTE12DrawSelectorEPNS_6SelectEii	Tz::TRTE::DrawSelector(Tz::Select*, int, int)		med
0025bbe0	440	branchy	near	m2c	98.20	003049c0	_ZN2Tz6CmSave15CtrlChkDataSizeEv	Tz::CmSave::CtrlChkDataSize()		med
00261b30	440	loop	near	lift	92.42	003a84d4	_ZN2Tz6CmItem15CreateEquipListEv	Tz::CmItem::CreateEquipList()		med
00297478	440	loop	near	m2c	71.09	0035a0ec	_ZN2Tz7JmStory12GetStoryInfoEv	Tz::JmStory::GetStoryInfo()		med
001572e8	436	branchy	near	lift	98.91	000a1ea0	_ZN2dk12GAUGE_PLAYER13setSummonFaceEii	dk::GAUGE_PLAYER::setSummonFace(int, int)		med
001acbc0	436	switch	near	lift	76.50	004bceec	_ZN2YS11WINDOW_BASE6updateEv	YS::WINDOW_BASE::update()		high
001b6298	436	branchy	near	m2c	54.72	004def08	_ZN2YS10CHANGEFORMC1EPNS_4SORAEij	YS::CHANGEFORM::CHANGEFORM(YS::SORA*, int, unsigned int)		med
001d03a0	436	float	near	lift	91.33	0044f768	_ZN2YS6MICKEY13_OVR_pre_execEv	YS::MICKEY::_OVR_pre_exec()		med
001e4028	436	loop	near	ghidra	65.71	002ae554	_Z17dpd_set_shape_texPiPhss	dpd_set_shape_tex(int*, unsigned char*, short, short)		sim-low
0028f4d8	436	branchy	near	lift	88.71	0037e8f8	_ZN2Tz7SelHist6CreateEiib	Tz::SelHist::Create(int, int, bool)		med
002d7128	436	float	near	lift	89.92	00636fa0	_ZN2Ti12MGHachimitsuC1Eiii	Ti::MGHachimitsu::MGHachimitsu(int, int, int)		sim-high
0015c6d0	432	float	near	ghidra	22.78	000751c0	_ZNK2dk3Ray16intersectPolygonERNS_7PolygonERKNS_5PlaneERN2kn7FVectorE	dk::Ray::intersectPolygon(dk::Polygon&, dk::Plane const&, kn::FVector&) const		sim-med
0017dcc0	432	float	near	m2c	66.42	00430840	_ZN2YS6FRIEND9exec_stunEv	YS::FRIEND::exec_stun()		high
001ddef0	432	float	near	m2c	90.01	002b5470	_ZN3ryj3PAX6createEPNS0_4ELEMEiiiPv	ryj::PAX::create(ryj::PAX::ELEM*, int, int, int, void*)		med
001e1350	432	float	near	lift	37.06	0061826c	_ZN3ryj5LASER13check_obj_hitEPN2YS6BTLOBJE	ryj::LASER::check_obj_hit(YS::BTLOBJ*)		sim-high
00247870	432	branchy	near	lift	70.36	003c35dc	_ZN2Tz4HECO9MoveMakerEb	Tz::HECO::MoveMaker(bool)		high
00253180	432	branchy	near	m2c	83.85	002ead84	_ZN2Tz8CampMenu5StartEii	Tz::CampMenu::Start(int, int)		high
00274b40	432	loop	near	ghidra	90.39	002f56dc	_ZN2Tz6Jiminy11PauseThreadEP4TASK	Tz::Jiminy::PauseThread(TASK*)		med
002833f8	432	branchy	near	lift	95.56	00316860	_ZN2Tz10CmTutorial10CreateListEv	Tz::CmTutorial::CreateList()		sim-high
0011e450	428	loop	near	ghidra	90.61	000f00dc	_ZN2kn8ModelObj12addAnimationEPv	kn::ModelObj::addAnimation(void*)		med
00145830	428	float	near	lift	93.87	000b0d18	_ZN2dk11OctDrawFileC1EPvby	dk::OctDrawFile::OctDrawFile(void*, bool, unsigned long long)		sim-high
0015c2a0	428	float	near	ghidra	18.92	00069798	_ZN2dk8ObjEntry6createEiy	dk::ObjEntry::create(int, unsigned long long)		sim-med
001b5250	428	float	near	m2c	52.33	0043fff0	_ZN2YS5LIMIT4execEb	YS::LIMIT::exec(bool)		med
001e3c98	428	loop	near	ghidra	63.82	002add24	_Z11pppInitVramv	pppInitVram()		sim-low
002294c8	428	loop	near	lift	93.26	002e2444	_ZN2sa13MUSICAL_SCORE6createEiPiS1_i	sa::MUSICAL_SCORE::create(int, int*, int*, int)		med
0026c818	428	branchy	near	m2c	90.70	002ff420	_ZN2Tz7CmParty10Ctrl2ndSelEv	Tz::CmParty::Ctrl2ndSel()		high
0027bf68	428	loop	near	m2c	74.97	00390de8	_ZN2Tz9CmAbility8ChgEquipEv	Tz::CmAbility::ChgEquip()		sim-high
0027cb48	428	switch	near	lift	74.86	00394824	_ZN2Tz8CmConfig9SetConfigEv	Tz::CmConfig::SetConfig()		sim-high
0027e770	428	loop	near	lift	93.83	00384bb0	_ZN2Tz10SimpleStat5LeaveEv	Tz::SimpleStat::Leave()		sim-med
002b1850	428	loop	near	m2c	71.57	0034dcd8	_ZN2Tz8JmPuzzle13UpdateSelListEv	Tz::JmPuzzle::UpdateSelList()		med
002dcf90	428	float	near	lift	52.42	0063f920	_ZN2Ti6MGJump13update_cameraEv	Ti::MGJump::update_camera()		med
0011b0a8	424	float	near	lift	89.85	00133108	_ZN2kn13ChickenLittle11start_limitEv	kn::ChickenLittle::start_limit()		high
001379e0	424	float	near	lift	91.07	0007f9c8	_ZN2dk19TREASURE_EVENT_INFO6updateEv	dk::TREASURE_EVENT_INFO::update()		high
0013ff08	424	float	near	m2c	70.26	000669d8	_ZN2dk9ObjCamera17objective_controlEPN2YS3PADEf	dk::ObjCamera::objective_control(YS::PAD*, float)		med
001aedf8	424	branchy	near	m2c	76.68	00432b4c	_ZN2YS8GAMEOVERC1EPNS_3OBJEi	YS::GAMEOVER::GAMEOVER(YS::OBJ*, int)		sim-high
00299090	424	branchy	near	m2c	78.45	00327ba0	_ZN2Tz7JmAlbum9UpdateGraEv	Tz::JmAlbum::UpdateGra()		med
